date,id,daily_budget,spend,impressions,clicks,installs,gross_revenue_iap_cohort,net_revenue_iap_cohort,purchases_cohort,purchasers_cohort,ad_revenue_cohort,net_revenue_cohort,net_revenue_d0,net_revenue_d1,net_revenue_d2,net_revenue_d3,net_revenue_d4,net_revenue_d5,net_revenue_d6,net_revenue_d7,net_revenue_d8,net_revenue_d9,net_revenue_d10,net_revenue_d11,net_revenue_d12,net_revenue_d13,net_revenue_d14,net_revenue_d15,net_revenue_d16,net_revenue_d17,net_revenue_d18,net_revenue_d19,net_revenue_d20,net_revenue_d21,net_revenue_d22,net_revenue_d23,net_revenue_d24,net_revenue_d25,net_revenue_d26,net_revenue_d27,net_revenue_d28,net_revenue_d56,net_revenue_d84,net_revenue_d112,net_revenue_d196,net_revenue_d280,net_revenue_d364,purchases_d0,purchases_d1,purchases_d2,purchases_d3,purchases_d4,purchases_d5,purchases_d6,purchases_d7,purchases_d8,purchases_d9,purchases_d10,purchases_d11,purchases_d12,purchases_d13,purchases_d14,purchases_d15,purchases_d16,purchases_d17,purchases_d18,purchases_d19,purchases_d20,purchases_d21,purchases_d22,purchases_d23,purchases_d24,purchases_d25,purchases_d26,purchases_d27,purchases_d28,purchases_d56,purchases_d84,purchases_d112,purchases_d196,purchases_d280,purchases_d364,purchasers_d0,purchasers_d1,purchasers_d2,purchasers_d3,purchasers_d4,purchasers_d5,purchasers_d6,purchasers_d7,purchasers_d8,purchasers_d9,purchasers_d10,purchasers_d11,purchasers_d12,purchasers_d13,purchasers_d14,purchasers_d15,purchasers_d16,purchasers_d17,purchasers_d18,purchasers_d19,purchasers_d20,purchasers_d21,purchasers_d22,purchasers_d23,purchasers_d24,purchasers_d25,purchasers_d26,purchasers_d27,purchasers_d28,purchasers_d56,purchasers_d84,purchasers_d112,purchasers_d280,purchasers_d364
2020-01-08,89701457509703517,10129,108.32,22680,254,137,67.87,47.5497,13,8,101.4727,149.0224,6.6018,12.0417,27.985,31.999,42.2299,44.4843,46.7816,52.4335,57.8179,61.3416,63.8781,65.0243,66.7563,67.7829,69.4018,70.9831,71.8399,73.0886,74.2592,75.3439,76.3602,77.8416,85.8365,86.6469,94.7701,96.5569,97.8156,99.3488,100.3983,124.8787,134.2786,141.6291,0.0,0.0,0.0,0.0,1.0,6.0,6.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0
2019-12-06,89708853318503517,5892,59.2,4767,78,53,543.23,380.5869,77,11,32.5271,413.114,67.1524,71.8405,73.0436,87.0019,89.4158,104.5786,115.8995,117.6449,118.0699,132.4501,132.9633,132.9988,134.293,141.8498,143.6482,151.7743,159.1678,166.5454,166.7692,166.846,167.6611,175.0531,182.4291,182.7849,183.1813,183.6158,190.9691,197.9681,197.9681,295.1258,376.4506,376.4506,0.0,0.0,0.0,7.0,10.0,10.0,15.0,17.0,18.0,20.0,22.0,22.0,23.0,23.0,23.0,24.0,25.0,27.0,29.0,30.0,31.0,31.0,31.0,31.0,32.0,33.0,33.0,33.0,33.0,34.0,35.0,35.0,56.0,68.0,68.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0
2019-08-12,89701377223703517,9434,87.56,50504,518,332,112.78,67.9105,22,9,13.9286,81.839,40.3718,53.7024,62.1252,62.6928,64.0754,64.2212,70.7076,71.208,71.956,72.2633,72.9481,73.0649,73.3892,73.8004,74.1148,74.325,74.4779,74.6165,74.723,74.9456,75.0321,75.0564,75.1789,75.1869,75.1884,75.2328,75.2633,75.2633,75.2804,79.5452,79.9488,80.1881,80.4809,81.1403,0.3522,10.0,13.0,15.0,15.0,17.0,17.0,18.0,18.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,22.0,22.0,22.0,0.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0
2019-11-03,89708853318503517,17500,173.63,13993,225,169,480.4,336.5682,60,25,111.5515,448.1198,117.635,183.4402,218.5794,244.9271,272.4319,275.7165,306.3697,310.9567,328.6802,354.8768,363.3363,373.5428,383.5428,390.6691,398.8885,409.3454,410.8419,412.2362,414.7598,415.4141,416.7736,418.1339,419.6453,420.4858,421.6775,422.3442,423.7092,425.3051,426.0224,439.7041,440.6284,440.8058,441.5389,0.0,0.0,20.0,33.0,36.0,40.0,43.0,43.0,47.0,47.0,49.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,0.0,0.0,15.0,19.0,20.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0
2020-01-08,89708230609703517,3275,30.92,45025,1036,484,135.79,94.8106,21,10,13.2336,108.0442,49.4052,65.9069,67.4641,68.732,69.5011,77.1702,77.6162,77.9595,78.2556,78.5461,82.4555,82.6778,82.888,83.013,83.1222,83.2378,83.3292,83.4876,83.585,83.6335,83.6635,83.7408,83.7933,83.8625,83.8912,83.932,83.9781,84.0254,84.0383,105.6389,105.957,106.1805,0.0002,0.0002,0.7444,11.0,14.0,14.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,0.0,0.0,1.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,1.0
2019-09-12,89705807194703517,1428,14.05,10097,120,82,88.88,61.2571,12,3,2.9797,64.2368,2.7235,3.456,3.5853,6.8971,7.0091,7.1168,7.3943,13.7873,14.022,21.387,21.4861,21.7136,28.7815,49.8028,49.806,49.8565,49.8565,49.8695,49.8752,49.8752,49.8752,49.8752,49.8807,49.8807,49.8807,49.9195,49.9361,49.9482,63.9794,64.0819,64.0867,64.0867,64.0905,0.0,0.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0
2019-09-12,89702461021313517,3000,17.43,940,32,18,37.93,26.5738,7,3,3.5409,30.1146,4.3585,4.4758,4.5884,4.7668,18.7773,18.9953,19.2641,19.4845,20.2165,20.5393,20.7755,20.9481,21.1174,21.299,21.299,21.466,21.7123,21.7478,21.7478,21.8023,21.9588,22.0001,22.0775,22.0775,22.0775,22.0775,22.0963,22.1129,22.1129,22.2075,22.2075,22.2075,22.2075,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2020-06-11,89708853318503517,10000,98.12,11879,118,48,68.91,48.2783,9,8,18.3331,66.6115,30.6078,48.4095,60.2322,61.7918,61.8861,50.5264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,8.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-25,89705807194703517,10000,99.36,38576,576,297,397.62,240.3569,38,15,20.0015,260.3585,61.8542,144.8589,152.8566,154.1436,174.6609,178.645,184.8226,185.3162,208.4814,211.5642,211.9342,212.1017,212.2118,212.3746,212.4815,212.6223,212.7149,212.8566,218.6679,218.7316,218.8359,224.5691,224.6606,227.6352,227.7492,227.8643,227.8868,227.99,228.0253,239.0364,239.5652,239.5856,0.0,0.0,0.0104,7.0,18.0,21.0,22.0,24.0,26.0,27.0,27.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,34.0,34.0,34.0,0.0,0.0,0.0,4.0,9.0,10.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0
2020-04-10,89701457509703517,10000,102.5,18835,143,97,319.73,224.0028,27,6,53.0908,277.0936,115.0092,126.7267,129.715,139.7874,144.7604,145.6553,146.7121,147.2199,147.4383,147.907,148.4173,149.3862,149.9406,150.3886,151.036,151.6364,151.7338,151.8812,152.3316,152.3316,204.9413,205.0295,205.4343,205.7464,205.8724,206.4651,206.648,206.8962,207.097,260.6698,0.0,0.0,0.0,0.0,0.0,12.0,15.0,15.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0
2020-02-26,89705807194703517,12500,120.01,33893,375,199,679.33,430.7813,67,27,18.3467,449.1281,179.5701,200.4433,278.7237,321.1387,335.7182,340.151,340.6811,341.2001,341.5659,342.4334,342.6388,342.7572,342.8806,343.5918,343.7526,343.9379,344.7238,344.7494,351.3607,354.464,354.4896,354.6334,354.6833,354.7621,354.7977,354.8238,354.8956,354.9392,354.945,400.9321,401.2515,0.0,0.0242,0.0574,0.0,27.0,29.0,36.0,43.0,49.0,50.0,50.0,50.0,50.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,61.0,0.0,0.0,0.0,0.0,15.0,15.0,17.0,18.0,18.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,22.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0
2019-07-29,89702657509703517,1652,32.39,5556,56,34,25.94,18.1736,6,3,12.2194,30.393,0.3641,1.548,5.3043,9.0332,9.265,9.8692,10.494,18.0215,18.7751,19.2913,19.9799,20.3966,20.7145,21.0362,21.1761,21.3758,21.8997,22.3167,22.4991,22.6862,22.9346,23.2889,23.4298,23.6012,23.7679,23.7679,24.02,24.3651,24.4098,29.2311,29.2517,29.8943,29.8943,29.9188,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0
2020-05-06,89708920609703517,9574,91.86,56297,638,257,111.8,74.8123,20,10,21.6078,96.4201,41.764,48.1456,49.4252,50.335,53.3972,60.3426,82.1749,82.6765,83.2218,83.6424,84.8176,86.0815,86.6611,86.922,87.1022,87.1731,87.4409,87.5142,88.0534,88.1968,88.5854,88.6657,88.8271,89.0178,89.0751,89.2176,89.3377,89.4324,89.5529,0.0,0.0,0.0,0.0,0.041,0.0,6.0,10.0,10.0,10.0,14.0,16.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,89708920609703517,7500,73.32,69004,878,382,149.78,99.8512,22,11,42.9146,142.7658,80.1806,92.0081,104.4799,111.2685,113.3441,116.3417,118.3199,119.495,120.3968,121.2025,122.1505,123.1208,127.3896,128.013,128.415,128.6972,128.9193,129.3635,129.8193,130.0181,130.4649,130.6878,131.0833,131.3098,131.6444,131.8617,132.0777,132.2571,132.4223,134.8597,0.0,0.0,0.0,0.0086,0.018,8.0,12.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0
2020-05-08,89708853318503517,10568,108.2,11429,56,32,308.73,216.2962,27,11,45.6035,261.8997,93.0353,130.9205,146.7395,162.7862,174.5236,175.4638,194.4423,195.3144,196.38,211.5443,212.6097,212.9189,214.0333,222.2741,222.4533,223.4151,224.2149,224.9989,225.775,226.1059,226.4435,226.6955,227.712,228.5314,229.1452,229.7138,230.2392,230.691,231.2205,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,17.0,19.0,21.0,21.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-04-21,89704676509703517,10458,102.66,17133,211,140,42.92,30.0698,8,6,36.122,66.1918,15.2929,29.8297,32.6969,34.5643,36.0311,37.6885,39.4049,41.1261,42.529,43.4637,44.2571,45.1012,45.6538,45.831,45.9767,46.6355,47.3202,47.983,52.0362,52.4722,59.714,60.0831,60.1718,60.4922,60.6682,60.7764,60.8427,61.6668,61.8077,62.2485,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2020-03-06,89701377223703517,12500,127.59,26727,292,137,270.64,176.481,36,11,43.1218,219.6028,45.9964,53.0223,57.2003,57.7754,71.0451,84.2829,84.8214,106.2631,106.71,127.2816,133.7407,144.5252,156.5429,171.3889,171.4805,171.7481,171.8675,171.9966,172.1747,172.3671,172.5155,172.6652,172.7605,172.7928,172.9923,173.0143,173.091,173.1267,173.1417,180.2329,183.715,0.0,0.0,0.0,0.8997,8.0,13.0,14.0,14.0,15.0,16.0,16.0,20.0,20.0,23.0,24.0,26.0,30.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,34.0,34.0,0.0,0.0,0.0,1.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0
2020-04-22,89704676509703517,11367,108.51,17684,175,107,163.77,114.7373,23,8,34.8974,149.6347,44.4841,55.2963,62.2466,77.6829,78.407,79.7227,80.7435,95.5474,110.2866,110.7864,111.5091,112.0618,112.9027,116.9033,118.211,119.1565,119.5738,120.0681,120.7236,120.9611,121.6113,122.1125,122.5057,122.6099,123.8084,124.2511,124.8122,125.2257,125.5403,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,12.0,14.0,14.0,14.0,14.0,15.0,16.0,16.0,16.0,16.0,17.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
2019-10-30,89705807194703517,3392,32.83,16495,277,166,44.89,27.9003,11,7,16.6319,44.5323,9.7482,11.1809,11.9713,13.1084,14.0505,18.3433,19.0156,19.5971,20.3864,20.7435,24.8294,31.3142,31.6496,32.4198,32.5325,32.7298,38.7351,39.367,39.8137,40.1291,40.4896,40.8294,41.0818,41.1333,41.4896,41.8859,41.9604,41.9877,42.115,43.1626,43.3896,43.4683,43.9345,0.0,0.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0
2019-08-20,89708853318503517,1921,19.71,1857,22,13,30.97,21.6976,3,2,2.8234,24.521,21.9904,22.9974,23.2055,23.5788,23.6275,23.6275,23.8066,24.3988,24.4279,24.4279,24.4279,24.4279,24.4279,24.4279,24.4279,24.4279,24.4279,24.4279,24.4279,24.4279,24.4856,24.4856,24.4856,24.4856,24.4856,24.4856,24.4856,24.4856,24.4856,24.4856,24.521,24.521,24.521,24.521,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
2020-02-10,89708230609703517,8310,88.6,77851,1224,560,190.58,118.3063,42,18,40.953,159.2592,40.2986,43.9704,57.3375,58.8946,67.8011,82.4002,95.0225,96.3231,97.6002,98.8242,99.908,112.9609,116.9388,118.556,125.7539,126.6224,135.5521,136.2187,139.7385,140.1934,140.9939,141.5443,142.0201,148.7265,148.9683,149.2741,149.5034,149.729,149.8526,156.7822,157.3468,157.4324,0.0176,0.0,0.1113,9.0,10.0,14.0,14.0,18.0,23.0,28.0,28.0,28.0,28.0,28.0,31.0,32.0,33.0,35.0,35.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,42.0,0.0,0.0,0.0,7.0,8.0,9.0,9.0,11.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,0.0,0.0
2020-01-16,89701676509703517,9246,97.15,15559,307,179,287.57,201.4715,43,13,23.6178,225.0893,60.0271,70.0164,83.2074,84.2825,85.0825,87.451,88.2408,102.7638,103.3512,103.9278,111.838,112.6485,113.1783,113.7346,114.2967,114.561,128.7173,128.7783,128.9148,129.1313,129.2794,129.4721,129.6334,129.7608,130.0523,130.283,130.3786,130.3786,130.4864,157.6531,192.8933,210.4854,0.0,0.0,0.0,8.0,10.0,13.0,13.0,13.0,15.0,15.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,26.0,33.0,35.0,0.0,0.0,0.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,0.0,0.0
2020-04-16,89708230609703517,5625,61.22,82061,1238,709,144.82,98.0912,18,11,51.1202,149.2114,30.386,50.3025,70.181,86.2128,87.795,89.2737,90.8324,91.9729,92.9797,93.7762,94.7205,95.5236,96.2341,100.1094,100.7478,101.8931,102.6047,103.3831,103.7687,111.1422,111.7546,112.5239,112.9174,113.5937,114.3664,115.0874,115.6851,116.2411,116.7731,137.5119,0.0,0.0666,1.3163,0.0,0.0525,4.0,8.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0
2019-10-12,89701377223703517,1565,14.86,6190,54,25,50.96,33.2176,4,3,1.248,34.4656,0.0278,0.0353,0.0353,0.0353,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-09,89707653318503517,723,8.08,753,6,4,0.0,0.0,0,0,0.2008,0.2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-17,89708230609703517,4608,50.4,66293,1081,580,347.7,210.3358,30,7,43.9467,254.2825,27.9678,42.7389,56.6787,58.221,71.392,72.5139,85.5288,101.8091,102.6919,103.5293,104.2869,120.5393,133.2448,145.8349,146.6808,159.2854,171.7635,172.2129,172.5415,172.9158,173.4796,173.9589,186.296,198.6076,198.8805,211.1728,211.4983,211.8395,212.4421,249.6576,0.0,0.0,0.4151,0.0053,0.0204,7.0,9.0,10.0,10.0,12.0,12.0,13.0,15.0,15.0,15.0,15.0,17.0,18.0,19.0,19.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,22.0,23.0,23.0,24.0,24.0,24.0,24.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0
